gamma	3	1	4	compt	-143.312	658.91	1042.73	0.934088	0.910345	0.910345
gamma	3	1	5	compt	-155.664	636.628	1002.75	0.910345	0.374659	0.374659
gamma	3	1	7	compt	-275.574	636.44	1011.75	0.374659	0.263177	0.263177
gamma	3	1	8	compt	-362.082	629.126	857.511	0.263177	0.170807	0.170807
gamma	3	1	9	compt	-366.461	631.859	860.171	0.170807	0.11432	0.11432
gamma	3	1	10	compt	-362.922	629.376	863.098	0.11432	0.0930719	0.0930719
gamma	3	1	11	compt	-363.168	629.221	863.251	0.0930719	0.0877012	0.0877012
gamma	3	1	12	compt	-375.272	522.625	1080.53	0.0877012	0.0776307	0.0776307
gamma	3	1	14	compt	-352.687	516.172	1085.14	0.0776307	0.0739008	0.0739008
gamma	3	1	15	compt	-348.953	508.999	1084.86	0.0739008	0.0682185	0.0682185
gamma	3	1	16	compt	-348.446	507.705	1087.56	0.0682185	0.0543036	0.0543036
gamma	3	1	17	Rayl	-348.479	508.663	1074.98	0.0543036	0.0543036	0.0543036
gamma	3	1	18	phot	-348.742	508.795	1073.63	0.0543036	0	0
gamma	3	1	2	compt	63.3396	373.369	1098.93	2.22439	0.361626	0.361626
gamma	3	1	3	compt	60.7089	370.555	1100.57	0.361626	0.351594	0.351594
gamma	3	1	4	compt	50.7313	363.308	1109.66	0.351594	0.200346	0.200346
gamma	3	1	5	Rayl	51.4077	370.925	1114.95	0.200346	0.200346	0.200346
gamma	3	1	6	compt	58.8529	384.175	1135.75	0.200346	0.174555	0.174555
gamma	3	1	7	compt	56.1366	387.676	1138.53	0.174555	0.150181	0.150181
gamma	3	1	8	compt	27.9919	395.366	1131.08	0.150181	0.129686	0.129686
gamma	3	1	9	compt	25.3551	392.239	1126.94	0.129686	0.0874716	0.0874716
gamma	3	1	10	phot	35.1986	399.74	1161.31	0.0874716	0	0
gamma	101	4	1	compt	102.895	379.48	1058.77	0.430888	0.207426	0.207426
gamma	101	4	2	compt	62.6791	247.237	1053.73	0.207426	0.124373	0.124373
gamma	101	4	3	Rayl	57.3726	256.661	1058.57	0.124373	0.124373	0.124373
gamma	101	4	4	compt	3.7529	301.192	1108.24	0.124373	0.089225	0.089225
gamma	101	4	5	compt	2.614	293.954	1104.93	0.089225	0.0824824	0.0824824
gamma	101	4	6	phot	-8.97673	271.913	1119.71	0.0824824	0	0
gamma	3	1	1	compt	-15.7521	572.356	1262.95	2.22437	0.612573	0.612573
gamma	3	1	2	compt	-19.7393	596.313	1208.3	0.612573	0.235672	0.235672
gamma	3	1	3	compt	240.973	639.605	1312.05	0.235672	0.230697	0.230697
gamma	3	1	4	compt	259.574	648.868	1324.09	0.230697	0.213133	0.213133
gamma	12	4	2	compt	-69.1751	643.745	1183.18	0.0587801	0.0504138	0.0504138
gamma	12	4	3	compt	-62.0737	639.177	1180.32	0.0504138	0.0439338	0.0439338
gamma	12	4	4	compt	-72.0242	638.766	1174.26	0.0439338	0.043867	0.043867
gamma	12	4	5	Rayl	-72.6188	638.767	1174.03	0.043867	0.043867	0.043867
gamma	12	4	6	compt	-106.356	643.168	1170.08	0.043867	0.0388766	0.0388766
gamma	12	4	7	compt	-96.6548	642.936	1156.99	0.0388766	0.037915	0.037915
gamma	12	4	8	compt	-90.6631	640.843	1156.15	0.037915	0.0378051	0.0378051
gamma	12	4	9	compt	-84.8425	640.536	1155.41	0.0378051	0.0365189	0.0365189
gamma	12	4	10	phot	-71.5283	639.677	1125.88	0.0365189	0	0
gamma	3	1	2	compt	-253.415	436.163	1164.36	2.22441	0.891303	0.891303
gamma	3	1	3	compt	-247.304	456.769	1124.47	0.891303	0.774957	0.774957
gamma	3	1	4	compt	-250.722	460.63	1101.4	0.774957	0.207338	0.207338
gamma	3	1	5	compt	-276.904	461.436	1153.6	0.207338	0.138335	0.138335
gamma	3	1	6	compt	-265.111	460.108	1156.41	0.138335	0.135665	0.135665
