deuteron	1	0	23	nCapture	-22.3925	518.641	1308.91	0.00132647
deuteron	1	0	194	nCapture	82.2748	425.968	1268.29	0.00132615
deuteron	1	0	4	nCapture	208.188	447.559	1328.15	0.00133603
deuteron	1	0	5	nCapture	-2.44143	668.139	1326.64	0.00132107
deuteron	1	0	47	nCapture	-117.44	416.716	1303.43	0.00132518
deuteron	1	0	12	nCapture	-7.06046	461.081	1298.1	0.00131809
deuteron	1	0	123	nCapture	14.6403	295.761	1212.18	0.00133027
deuteron	1	0	156	nCapture	366.506	517.269	1237.1	0.00131281
deuteron	1	0	60	nCapture	109.928	423.213	1298.74	0.00131645
deuteron	1	0	18	nCapture	-112.743	312.699	1305.47	0.00130963
deuteron	1	0	11	nCapture	-79.8002	454.457	1305.19	0.00132185
deuteron	1	0	110	nCapture	193.185	604.876	1270	0.0013265
deuteron	1	0	15	nCapture	-92.0081	607.593	1310.82	0.00132444
deuteron	1	0	20	nCapture	-56.4726	726.52	1298.82	0.00132513
deuteron	1	0	14	nCapture	57.4947	349.666	1306.64	0.00131939
deuteron	1	0	221	nCapture	172.373	756.211	1237.7	0.00132279
deuteron	1	0	42	nCapture	6.55979	390.511	1291.08	0.0013255
deuteron	1	0	61	nCapture	-183.076	610.851	1298.56	0.00132045
deuteron	1	0	28	nCapture	33.8128	424.831	1273.42	0.00132753
deuteron	1	0	21	nCapture	164.948	438.157	1312.62	0.00131639
deuteron	1	0	26	nCapture	188.739	667.451	1311.67	0.00131507
deuteron	1	0	7	nCapture	126.254	692.221	1312.48	0.00132384
deuteron	1	0	12	nCapture	-66.6699	699.947	1314.78	0.00131759
deuteron	1	0	6	nCapture	28.0433	405.862	1320.07	0.00131086
deuteron	1	0	7	nCapture	107.274	634.511	1313.21	0.00132178
deuteron	1	0	41	nCapture	121.301	641.133	1268.13	0.00131479
deuteron	1	0	258	nCapture	-41.3482	681.108	1298.51	0.00131383
deuteron	1	0	13	nCapture	-197.442	458.127	1329.13	0.00132352
deuteron	1	0	52	nCapture	-3.8327	770.788	1231.12	0.00131915
deuteron	1	0	50	nCapture	180.462	325.179	1325.29	0.00130662
deuteron	1	0	33	nCapture	-61.8002	375.191	1267.53	0.00131787
deuteron	1	0	74	nCapture	-119.68	394.536	1318.8	0.00129944
deuteron	1	0	17	nCapture	166.523	441.246	1300.25	0.00132108
deuteron	1	0	17	nCapture	-65.3897	668.258	1321.83	0.00132327
deuteron	1	0	120	nCapture	-150.072	454.623	1296.43	0.00132879
deuteron	1	0	10	nCapture	78.2887	587.733	1324.29	0.0013058
deuteron	1	0	64	nCapture	-30.2565	658.399	1312.72	0.00132107
deuteron	1	0	17	nCapture	-93.2591	727.672	1305.14	0.00130975
deuteron	1	0	15	nCapture	41.1976	525.975	1310.27	0.00130511
deuteron	1	0	15	nCapture	-4.06367	597.003	1322.54	0.0013066
deuteron	1	0	27	nCapture	94.0166	354.331	1292.53	0.00131494
deuteron	1	0	76	nCapture	-21.8453	541.525	1285.25	0.00132534
deuteron	1	0	13	nCapture	-92.8568	739.461	1318.32	0.00130331
deuteron	1	0	47	nCapture	88.9731	696.098	1323.07	0.00131788
deuteron	1	0	80	nCapture	-84.6185	406.397	1321.21	0.0013242
deuteron	1	0	158	nCapture	185.205	399.762	1274.55	0.00132098
deuteron	1	0	39	nCapture	226.635	661.719	1313.86	0.00130237
deuteron	1	0	35	nCapture	-211.361	611.027	1309.68	0.00130931
deuteron	1	0	32	nCapture	104.133	671.324	1326.54	0.00133091
deuteron	1	0	46	nCapture	12.2164	423.907	1282.96	0.001305
deuteron	1	0	65	nCapture	-62.0744	780.751	1298.49	0.00132116
deuteron	1	0	4	nCapture	-187.422	428.705	1317.9	0.00132315
deuteron	1	0	61	nCapture	116.664	378.432	1247.8	0.00132096
deuteron	1	0	65	nCapture	-35.5192	466.324	1315.04	0.00132656
deuteron	1	0	7	nCapture	75.9189	655.985	1317.65	0.00134142
deuteron	1	0	187	nCapture	86.6308	453.675	1255.58	0.00131902
deuteron	1	0	42	nCapture	133.001	310.94	1284.62	0.00131355
deuteron	1	0	51	nCapture	64.6942	370.986	1253.84	0.00131203
deuteron	1	0	272	nCapture	-147.334	447.722	1243.34	0.00131182
deuteron	1	0	59	nCapture	-277.473	546.937	1247	0.00132854
deuteron	1	0	29	nCapture	-20.8821	354.408	1311.7	0.00131661
deuteron	1	0	19	nCapture	-30.33	666.342	1292.41	0.0013185
deuteron	1	0	24	nCapture	-193.704	618.941	1316.44	0.00130942
deuteron	1	0	140	nCapture	-4.96467	479.968	1252.91	0.00132337
deuteron	1	0	92	nCapture	-52.4818	511.665	1319.99	0.00132983
deuteron	1	0	17	nCapture	-109.138	324.835	1303.97	0.00130509
deuteron	1	0	19	nCapture	48.9967	353.963	1310.11	0.00131807
deuteron	1	0	79	nCapture	-231.51	589.074	1309.17	0.00132764
deuteron	1	0	63	nCapture	-116.144	346.775	1289.34	0.00133303
deuteron	1	0	84	nCapture	-175.885	443.349	1317.56	0.00131648
deuteron	1	0	21	nCapture	141.783	610.298	1326.56	0.00132561
deuteron	1	0	71	nCapture	37.247	709.826	1324.95	0.00131286
deuteron	1	0	110	nCapture	-185.558	677.931	1303.34	0.00131185
deuteron	1	0	56	nCapture	-201.809	475.481	1288.56	0.00133204
deuteron	1	0	44	nCapture	-43.7231	250.317	1278.34	0.00131523
deuteron	1	0	101	nCapture	-62.8444	606.111	1228.04	0.00131473
deuteron	1	0	14	nCapture	14.0603	655.825	1292.33	0.00130095
