e-	Cerenkov	5	3	3	21.104	467.944	1194.95	0.187741
e-	Cerenkov	5	3	4	21.102	467.942	1194.95	0.186552
e-	Cerenkov	5	3	5	21.1016	467.942	1194.95	0.185995
e-	Cerenkov	4	3	3	16.5584	465.654	1231.77	0.284152
e-	Cerenkov	4	3	4	16.6099	465.612	1231.79	0.26988
e-	Cerenkov	4	3	5	16.6241	465.596	1231.79	0.264411
e-	Cerenkov	4	3	6	16.625	465.595	1231.79	0.264321
e-	Cerenkov	4	3	7	16.6257	465.595	1231.79	0.264289
e-	Cerenkov	4	3	8	16.6262	465.594	1231.79	0.264007
e-	Cerenkov	4	3	4	-77.736	698.518	1319.76	0.318495
e-	Cerenkov	4	3	5	-77.7924	698.678	1319.69	0.276046
e-	Cerenkov	4	3	6	-77.7884	698.719	1319.7	0.268313
e-	Cerenkov	4	3	7	-77.7856	698.734	1319.7	0.258987
e-	Cerenkov	6	3	1	7.67274	287.297	1316.06	0.256531
e-	Cerenkov	4	3	3	30.4602	303.241	1311.42	0.381145
e-	Cerenkov	4	3	4	30.7645	303.044	1311.52	0.243266
e-	Cerenkov	15	3	1	-72.3591	527.426	1178.85	0.149399
e-	Cerenkov	5	3	1	121.414	629.779	1224.57	0.338199
e-	Cerenkov	4	3	2	131.521	629.886	1239.47	0.300207
e-	Cerenkov	5	3	2	121.186	629.706	1224.52	0.254899
e-	Cerenkov	4	3	3	131.542	629.92	1239.36	0.276268
e-	Cerenkov	4	3	4	131.551	629.941	1239.32	0.265163
e-	Cerenkov	4	3	5	131.553	629.94	1239.32	0.26464
e-	Cerenkov	4	3	6	131.554	629.94	1239.31	0.2642
e-	Cerenkov	4	3	7	131.554	629.94	1239.31	0.263673
e-	Cerenkov	7	3	1	-155.607	636.448	1002.41	0.311478
e-	Cerenkov	4	3	2	-146.992	670.985	1071.12	0.0677549
e-	Cerenkov	7	3	2	-155.59	636.36	1002.54	0.212233
e-	Cerenkov	7	3	3	-155.598	636.378	1002.58	0.193806
e-	Cerenkov	7	3	4	-155.607	636.378	1002.59	0.189038
e-	Cerenkov	7	3	5	-155.611	636.381	1002.6	0.186381
e-	Cerenkov	7	3	6	-155.611	636.381	1002.6	0.186345
e-	Cerenkov	7	3	7	-155.612	636.381	1002.6	0.186257
e-	Cerenkov	7	3	8	-155.612	636.381	1002.6	0.184502
e-	Cerenkov	4	3	3	62.5241	374.292	1096.76	0.355361
e-	Cerenkov	4	3	4	62.6846	374.374	1096.68	0.226962
e-	Cerenkov	113	101	1	102.936	379.507	1058.74	0.194904
e-	Cerenkov	113	101	2	102.947	379.518	1058.74	0.188978
e-	Cerenkov	113	101	3	102.951	379.522	1058.74	0.186259
e-	Cerenkov	113	101	4	102.951	379.522	1058.74	0.186212
e-	Cerenkov	113	101	5	102.951	379.522	1058.74	0.186212
e-	Cerenkov	113	101	6	102.951	379.522	1058.74	0.186212
e-	Cerenkov	113	101	7	102.951	379.522	1058.74	0.186144
e-	Cerenkov	4	3	5	62.6697	374.422	1096.64	0.169488
e-	Cerenkov	5	3	1	-19.8675	596.417	1207.98	0.251079
e-	Cerenkov	4	3	3	-16.8477	576.379	1262.08	0.406177
e-	Cerenkov	4	3	4	-16.5517	576.667	1262.25	0.104381
e-	Cerenkov	6	3	1	-250.731	460.684	1100.99	0.362454
e-	Cerenkov	4	3	2	-254.432	436.08	1164.19	0.2489
e-	Cerenkov	6	3	2	-250.664	460.661	1100.79	0.116459
e-	Cerenkov	4	3	3	-254.438	435.997	1164.24	0.198105
e-	Cerenkov	4	3	4	-254.436	435.981	1164.25	0.191938
e-	Cerenkov	4	3	5	-254.439	435.974	1164.26	0.187427
e-	Cerenkov	4	3	6	-254.439	435.972	1164.26	0.186638
e-	Cerenkov	4	3	7	-254.439	435.972	1164.26	0.186327
e-	Cerenkov	4	3	8	-254.438	435.972	1164.26	0.18625
e-	Cerenkov	4	3	9	-254.438	435.972	1164.26	0.18625
e-	Cerenkov	4	3	10	-254.438	435.972	1164.26	0.186219
e-	Cerenkov	4	3	11	-254.438	435.971	1164.26	0.186219
e-	Cerenkov	4	3	12	-254.438	435.971	1164.26	0.186082
e-	Cerenkov	4	3	1	-77.4724	685.055	1263.83	1.44768
e-	Cerenkov	4	3	4	-79.4159	687.043	1260.26	0.341599
e-	Cerenkov	4	3	5	-79.5081	687.281	1260.26	0.280273
e-	Cerenkov	4	3	6	-79.4992	687.332	1260.28	0.266694
e-	Cerenkov	4	3	7	-79.4966	687.34	1260.29	0.266196
e-	Cerenkov	4	3	8	-79.4941	687.346	1260.29	0.26412
e-	Cerenkov	4	3	9	-79.494	687.346	1260.29	0.26412
e-	Cerenkov	4	3	10	-79.494	687.346	1260.29	0.26411
e-	Cerenkov	4	3	11	-79.494	687.346	1260.29	0.26411
e-	Cerenkov	4	3	12	-79.4939	687.346	1260.29	0.26411
e-	Cerenkov	4	3	13	-79.4939	687.347	1260.29	0.26411
e-	Cerenkov	4	3	14	-79.4938	687.347	1260.29	0.264049
e-	Cerenkov	4	3	3	-179.855	414.705	1316.55	0.38849
e-	Cerenkov	4	3	4	-180.008	414.606	1316.9	0.124629
e-	Cerenkov	14	3	1	36.7165	724.62	1236.15	0.271072
e-	Cerenkov	14	3	2	36.7352	724.623	1236.17	0.264034
e-	Cerenkov	4	3	2	478.616	502.79	1321.35	0.29717
e-	Cerenkov	4	3	3	478.638	502.868	1321.43	0.265525
e-	Cerenkov	4	3	4	478.637	502.873	1321.44	0.264225
e-	Cerenkov	4	3	5	478.637	502.873	1321.44	0.264131
e-	Cerenkov	4	3	6	478.637	502.874	1321.44	0.264018
e-	Cerenkov	5	3	1	-57.4071	445.958	1120.56	0.251491
e-	Cerenkov	5	3	2	-57.4415	445.961	1120.47	0.194344
e-	Cerenkov	5	3	3	-57.4367	445.972	1120.46	0.184941
e-	Cerenkov	4	3	3	-19.1821	549.853	1264.96	0.266628
e-	Cerenkov	4	3	4	-19.1732	549.85	1264.96	0.264037
e-	Cerenkov	4	3	1	298.52	827.581	1203.5	0.349479
e-	Cerenkov	4	3	2	298.607	827.619	1203.24	0.228492
e-	Cerenkov	4	3	3	72.5988	438.922	1317.73	0.356273
e-	Cerenkov	4	3	4	72.6748	439.165	1317.57	0.24126
e-	Cerenkov	4	3	1	-214.431	570.258	1303.71	1.43969
e-	Cerenkov	4	3	4	-214.463	567.396	1302.2	0.361727
e-	Cerenkov	4	3	5	-214.605	567.233	1301.97	0.276132
e-	Cerenkov	4	3	6	-214.618	567.21	1301.93	0.267283
